1004,CUTLASS CRUISER
1005,CUTLASS GL
1006,CUTLASS GLS
1007,CUTLASS LS
1008,CX-7
1009,CX-9
1010,D-10 MILITARY BLAZER
1011,D21 SERIES TRUCK
1012,DAYTONA
1013,DAYTONA
1016,DB7
1017,DB9
1018,DBS
1019,DEFENDER
1020,DELTA 88 INTERNATIONAL
1021,DIABLO
1022,DIAMOND
1030,DRILL RIG
1031,DTS
1032,DYNASTY
1034,ECO
1035,EDGE
1036,EDS
1037,EIGHT
1038,ELAN
1039,ELECTRA ESTATE WAGON
1040,ELISE
1041,ENCLAVE
1042,ENDEAVOR
1043,ENTOURAGE
1044,ENZO
1045,EOS
1046,EPICA
1047,EQUATOR
1048,EQUINOX
1049,EQUIPMENT CARRIER
1050,ES 300
1051,ES 330
1052,ES 350
1053,ESPRIT
1057,EV PLUS
1058,EVO
1059,EX35
1060,EXECUTIVE
1061,EXECUTIVE XJ6
1062,EXIGE
1063,EXPO
1064,EXPRESS RV
1066,F355
1067,F40
1068,F50
1069,F550
1070,F575
1071,FCX
1072,FE TRUCK
1073,FG TRUCK
1074,FH TRUCK
1075,FIFTH AVENUE
1076,FIRETRUCK
1077,FIRETRUCK
1078,PETER PIRSCH
1079,PIERCE
1080,FIRETRUCK
1081,FIRETRUCK
1082,EAGLE
1083,FIT
1084,FIVE HUNDRED
1085,FJ CRUISER
1086,FK TRUCK
1087,FLEETWOOD
1088,FLEX
1089,FLYING SPUR
1090,FM TRUCK
1091,FORENZA
1092,FORSA
1093,FORTE
1094,FREESTAR
1095,FREESTYLE
1096,FUEGO
1097,FUSION
1098,FWD
1099,FX35
1100,FX50
1101,G3
1102,G37
1103,G5
1104,G6
1105,G8
1106,GALLARDO
1107,GENESIS
1108,GL
1109,GL-10
1110,GL
1111,GLI
1112,GLIDER KIT
1113,GLK
1114,GRAND MARQUIS
1115,GRAND CARAVAN
1116,GRAND CHEROKEE
1117,GRAND LEMANS
1118,GRAND VITARA
1119,GRAND VOYAGER
1120,GRAND VOYAGER
1121,GRAND WAGONEER
1122,GRAND WAGONEER
1123,GRANSPORT
1124,GRANTURISMO
1127,GS 300
1128,GS 350
1129,GS 400
1130,GS 430
1131,GS 450H HYBRID
1132,GS 460
1133,GT
1134,GT
1135,GTO
1136,GT-R
1137,GT
1138,H-1
1140,H-3
1141,HATCHBACK
1142,HHR
1143,HMC2
1144,HMC4
1145,HMCO
1148,HONEYBEE
1149,HP2
1150,I-MARK
1151,INCOMPLETE VEHICLE
1152,INTER FRONT LOADER
1153,INTER REAR LOADER
