412,IC CORPORATION
413,IMPERIAL TR SER
414,INDEPENDENT TRAILER MFG
415,INDIANA PHOENIX
416,INNOVATIVE TRAILERS
417,INTERMOUNTAIN WHOLE SALE INC
418,INTERNATIONAL TANK & TRAILER CORP
419,INTERNATIONAL TRAILER CORP
420,INTERSTATE TRAILER
421,INTERSTATE TRAILERS INC
422,INTERSTATE WEST CORPORATION
423,J & L
424,JACOBSEN TRAILER
425,JA-MAR MFG INC
426,JAMES RUSSELL ENG WORKS INC
427,JANTZ-FEMCO
428,JD BERTOLINI IND LTD
429,JEEP
430,JET COMPANY INC
431,JFW MANUFACTURING CO INC
432,JOHN EVANS MFG
433,J-ROD INC
434,KALMAR
435,KALYN CO
436,KANN MFG CORP
437,KENT TRUCK-TRAILER SERVICE
438,KENTUCKY MFG
439,KIDRON INC
440,KIEFER BUILT INC
441,KILLEBREW MFG CO
442,KOLBERG MFG
443,KOLSTAD
444,KOVATCH
445,KROHNERT STAINLESS INC
446,KTM
447,KWIK-LOC
448,L & L MANUFACTURING
449,L & M MANUFACTURING INC
450,L & S LINE
451,LAFORZA
452,LAMCO MFG & DISTR CO
453,LANDOLL CORP
454,LBT INC
455,LEE CO
457,LOAD KING
458,LOADCRAFT TRAILERS
459,LODAL
460,LOWBOY
461,LOX EQUIPMENT COMPANY
462,LUBBOCK
463,LUFKIN INDUSTRIES
464,M & W TRAILERS INC
465,M H EBY TRAILERS
466,MAC TRAILER MFG
467,MAC-LANDER
468,IVECO-MAGIRUS
469,MANAC INC
470,MARQUEZ MANUFACTURING CO
471,MATE
472,MATLOCK TRAILER CORPORATION
473,MAURER MANUFACTURING INC
474,MAVERICK (FRELL INC)
475,MAXIM
476,MC CULLOUGH ALUM
477,MC CULLOUGH CORP
478,MCCLAIN INDUSTRIES
479,MCCORD MANUFACTURING INC
480,MERRITT EQUIPMENT CO
481,MICKEY BODY CO
482,MIDLAND MANUFACTURING LIMITED
483,MILLER
484,MINESOTA VALLEY ENGINEERING
485,MISSISSIPPI TANK CO
486,MOND INDUSTRIES INC
487,MONON
488,MONROE MTRS WALLY-MO DIV
489,MORITZ INC
490,MOTOR COACH INDUSTRIES
491,MOTORRAD UND ZWEIRADWERK
492,MURPHY MANUFACTURING CO
493,NABORS TRAILERS
494,NECKOVER TR MFG
495,NELSON MFG
496,NEVILLE WELDING INC.
497,NEW CASTLE TRAILER
498,NEW FLYER
499,NISSAN DIESEL
500,NORTH AMERICAN BUS INDUSTRIES (NABI)
501,NORTHCUTT TRAILER & EQUIP.
502,NOVA BUS CORPORATION
503,NOVA FABRICATING
504,NUVAN TECHNOLOGY INC
505,O T FABRICATING INC
506,OKLAHOMA GOOSENECK
507,ON THE ROAD INC
508,ONNEN TANK TRAILERS
509,ONTARIO BUS
510,ORANGE BLOSSOM TRAILER
511,ORION BUS
512,OTTAWA
513,OWEN CUSTOM
514,OWENS-CLASSIC
515,PALM MFG AND SALES
516,PALMER MACHINE WORKS
517,PARAMOUNT TANK
518,PASSPORT
519,PAUL KROHNERT MFG
520,PEERLESS
521,PENNSTYLE CAMPERS INC
522,PHELAN MFG
523,PHOENIX PROD INC
524,PIAGGIO
525,PIKE TRAILER
526,PINES TRAILER CORP
527,PITTS ENTERPRISES
528,POLAR
529,POLARIS
531,PRAIRIE TRAILER SALES & SERVICE
532,R & S BODY
533,R M WARREN MANUFACTURING
534,RAGLAND INDUSTRIES INC
535,RANCH MFG CO
536,RAVENS METAL PRODUCTS INC
537,RED RIVER MANUFACTURING
538,REDI-HAUL
539,REIDS
540,REINKE MFG CO
541,REITNOUER
542,RELIABLE
543,RELIABLE TANK
544,RELIANCE TRAILER MFG
545,REMTEC INC
546,RENAULT
547,ROAD RAILER
548,ROAD SYSTEMS INC
549,ROADMASTER RAIL
550,ROADRUNNER TRAILER & HITCH CO
551,ROCKHILL BODY CO
552,ROGER MFG
553,ROGERS BROTHERS CORP
554,R-WAY CORPORATION
555,S/M EQUIP COR
556,SAUK CENTRE WELDING & MACHINE
557,SAVAGE
558,SAVANNAH MACHINE SHOP & LOADER CO
559,SCANIA
560,SCHALLER MFG INC
561,SCHIEN BODY & EQUIP
562,SCHWARTZ MFG CO
563,SEAGRAVE FIRE APPARATUS
564,SHELBY TRAILER & MFG CO
565,SHOALS AMERICAN IND
566,SIEBERT TRAILERS INC
567,SIMCO
568,SKODA
569,SKYLINE TRAILERS
570,SMART
571,SMITHCO MANUFACTURING
572,SOMERSET WELDING & STEEL
573,SOONER TRAILER MFG CO INC
574,SPARTA MANUFACTURING CORP
575,SPARTAN MOTORS
576,SPECTOR MANUFACTURING
577,SSI
578,STAINLESS TANK & EQUIPME
580,STANDARD T/T
581,STANDARD TRAILER CO
582,STAR TRAILERS
583,STARLITE TRAILER MFG CO
584,STECO INC
585,STEPHENS PNEUMATIC
586,STEWART & STEVENSON
587,STOUGHTON TRAILERS INC
588,STRICK TRAILERS
589,STUART
590,SUMMIT TRAILER SALES INC
591,SUNSHINE STAINLESS TANK
592,SUPERIOR IDEAL INC
593,SUPERIOR TRAILER WORKS
594,SUPREME CORP
595,SUTPHEN CORP.
596,T & L MANUFACTURING CO INC
597,TA BROUILLETTE & SON INC.
598,TALBERT TRAILERS
599,TARASPORT TRAILERS INC
600,TARGET TRAILER
601,TEREX / TEREX ADVANCE
602,TESLA
603,TEXAS BRAGG ENTERPRISES
604,TEXAS TRAILER SERVICE CO
605,THAYCO TRAILER CORP
606,THE BUDD COMPANY
607,THEURER TRAILERS
608,THIELE INC
609,THOMAS
610,THOMPSON TANK
611,TI-BROOK
612,TIMPTE
613,TITAN TRAILER CORP
614,TITAN TRAILER MFG
615,TITAN TRAILER-PDQ
616,TOP ENTERPRISES INC
617,TOP HAT INDUSTRIES INC
618,TRAIL KING
619,TRAILERS-R-US
620,TRAILERS DE MONTERREY S A
621,TRAILERS UNLIMITED OF ARLINGTON INC
622,TRAIL EZE DAKOTA MFG
623,TRAILMASTER
624,TRAILMASTER TANKS INC
625,TRAILMOBILE
626,TRAIL-RITE TRAILERS
627,TRAILSTAR MFG CO
628,TRANSCRAFT CORP
629,TRANSGLOBAL IND
630,TRANSPORT TECH CORP
631,TRANSPORT TRAILERS
632,TRAVIS BODY & TRAILER
633,TREMCAR
634,TRINITY TRAILER MFG INC
635,TRIPLE B TRUCK BODY
636,TRI-QUEST INC
637,TUFF BOY INC
638,TVR
639,TWIN CITY WELDING & TRAILER SALES
640,TWO K MFG
641,U S LIBERTY TRAILERS
642,U SAVE TRAILERS
643,U-HAUL INTERNATIONAL
644,ULTRA LITE MFG
645,UNIMOG
646,UNITED EXPRESS LINE INC
647,UNVERFERTH MFG CO
648,USTS MFG
649,UTILIMASTER
650,UTILITY EQUP
651,UTILITY TOOL & BODY COMPANY INC
652,UTILITY TRAILER MFG
653,VAN HOOL
654,VANCO INC
655,VANGUARD NATIONAL TRAILER CORP
656,VANTAGE DUMP TRAILERS
657,VERMEER MFG. CO.
658,VICTORIA IRON & METAL
659,VICTORY MOTORCYCLES
660,VIM TRAILER MFG INC
661,VULCAN TRAILER MFG CO
662,WABASH NATIONAL CORP
663,WALKER STAINLESS EQUIP CO
664,WALTON PRODUCTS
665,WARREN INC
666,WELCH TRAILER
667,WELD IT
668,WELLCO MFG
669,WELLS CARGO
670,WESCO TRUCK & TRAILER SALES
671,WESTERN RV
672,WESTERN STAR/AUTO CAR
673,WESTERN TRAILERS
674,WESTERN TRUCK & TRAILER CO
675,WEST-MARK CORP
676,WHEELER STEEL WORKS
677,WHITE BEAR EQUIPMENT CO
678,WHITE/GMC
679,WILKENS MFG INC
680,WILLIAMS (MOYOCK MFG INC)
681,WILLIAMS MFG CO
682,WILLIAMSEN TRUCK EQUIPMENT
683,WIL-RO INC
684,WILSON TRAILER CO
685,WISCONSIN
686,WORKHORSE CUSTOM CHASSIS
687,X-L SPECIALIZED
688,X-TEN CORPORATION
689,YOUNG TANK INC
690,ZELIGSON
691,ZONGSHEN
692,PETER PIRSCH & SONS CO.
693,BUGATTI
694,AZURE DYNAMICS
695,BASHAN
696,BRAE TRAILERS INC
